t,y_des, alpha_des, beta_des, y_est, alpha_est, beta_est, y_act, alpha_act, beta_act
1.443000, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001410, 0.341948, 0.000727, -0.002230
1.444500, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001411, 0.341948, 0.000727, -0.002231
1.446000, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001411, 0.341948, 0.000727, -0.002232
1.447500, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001412, 0.341948, 0.000727, -0.002232
1.449000, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001412, 0.341948, 0.000727, -0.002233
1.450500, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001413, 0.341948, 0.000727, -0.002233
1.452000, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001413, 0.341948, 0.000727, -0.002234
1.453500, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001414, 0.341948, 0.000727, -0.002234
1.455000, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001415, 0.341948, 0.000727, -0.002235
1.456500, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001415, 0.341948, 0.000727, -0.002236
1.458000, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001416, 0.341948, 0.000727, -0.002236
1.459500, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001416, 0.341948, 0.000727, -0.002237
1.461000, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001417, 0.341948, 0.000727, -0.002237
1.462500, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001417, 0.341948, 0.000727, -0.002238
1.464000, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001418, 0.341948, 0.000727, -0.002238
1.465500, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001418, 0.341948, 0.000727, -0.002239
1.467000, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001419, 0.341948, 0.000727, -0.002239
1.468500, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001419, 0.341948, 0.000727, -0.002240
1.470000, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001420, 0.341948, 0.000727, -0.002241
1.471500, 0.353600, 0.000000, 0.000000, 0.345197, 0.000759, -0.001421, 0.341948, 0.000727, -0.002241
1.473000, 0.353600, 0.000000, 0.000000, 0.345197, 0.000760, -0.001421, 0.341948, 0.000727, -0.002242
1.474500, 0.353600, 0.000000, 0.000000, 0.345197, 0.000760, -0.001422, 0.341948, 0.000727, -0.002242
1.476000, 0.353600, 0.000000, 0.000000, 0.345197, 0.000760, -0.001422, 0.341948, 0.000727, -0.002243
1.477500, 0.353600, 0.000000, 0.000000, 0.345197, 0.000760, -0.001423, 0.341948, 0.000727, -0.002243
1.479000, 0.353600, 0.000000, 0.000000, 0.345197, 0.000760, -0.001423, 0.341948, 0.000727, -0.002244
1.480500, 0.353600, 0.000000, 0.000000, 0.345197, 0.000760, -0.001424, 0.341948, 0.000727, -0.002244
1.482000, 0.353600, 0.000000, 0.000000, 0.345197, 0.000760, -0.001424, 0.341948, 0.000727, -0.002245
1.483500, 0.353600, 0.000000, 0.000000, 0.345197, 0.000760, -0.001425, 0.341948, 0.000727, -0.002245
1.485000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001425, 0.341948, 0.000728, -0.002246
1.486500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001426, 0.341948, 0.000728, -0.002246
1.488000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001426, 0.341948, 0.000728, -0.002247
1.489500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001427, 0.341948, 0.000728, -0.002247
1.491000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001427, 0.341948, 0.000728, -0.002248
1.492500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001428, 0.341948, 0.000728, -0.002248
1.494000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001428, 0.341948, 0.000728, -0.002249
1.495500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001429, 0.341948, 0.000728, -0.002249
1.497000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001429, 0.341948, 0.000728, -0.002250
1.498500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001430, 0.341948, 0.000728, -0.002250
1.500000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001430, 0.341948, 0.000728, -0.002251
1.501500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001431, 0.341948, 0.000728, -0.002251
1.503000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001431, 0.341948, 0.000728, -0.002252
1.504500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001431, 0.341948, 0.000728, -0.002252
1.506000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001432, 0.341948, 0.000728, -0.002253
1.507500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001432, 0.341948, 0.000728, -0.002253
1.509000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001433, 0.341948, 0.000728, -0.002254
1.510500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001433, 0.341948, 0.000728, -0.002254
1.512000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001434, 0.341948, 0.000728, -0.002255
1.513500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001434, 0.341948, 0.000728, -0.002255
1.515000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001435, 0.341948, 0.000728, -0.002256
1.516500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001435, 0.341948, 0.000728, -0.002256
1.518000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001435, 0.341948, 0.000728, -0.002256
1.519500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001436, 0.341948, 0.000728, -0.002257
1.521000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001436, 0.341948, 0.000728, -0.002257
1.522500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001437, 0.341948, 0.000728, -0.002258
1.524000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001437, 0.341948, 0.000728, -0.002258
1.525500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001438, 0.341948, 0.000728, -0.002259
1.527000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001438, 0.341948, 0.000728, -0.002259
1.528500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001438, 0.341948, 0.000728, -0.002259
1.530000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001439, 0.341948, 0.000728, -0.002260
1.531500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001439, 0.341948, 0.000728, -0.002260
1.533000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001439, 0.341948, 0.000728, -0.002261
1.534500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001440, 0.341948, 0.000728, -0.002261
1.536000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001440, 0.341948, 0.000728, -0.002261
1.537500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001441, 0.341948, 0.000728, -0.002262
1.539000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000760, -0.001441, 0.341948, 0.000728, -0.002262
1.540500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001441, 0.341948, 0.000728, -0.002263
1.542000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001442, 0.341948, 0.000728, -0.002263
1.543500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001442, 0.341948, 0.000728, -0.002263
1.545000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001442, 0.341948, 0.000728, -0.002264
1.546500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001443, 0.341948, 0.000728, -0.002264
1.548000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001443, 0.341948, 0.000728, -0.002265
1.549500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001443, 0.341948, 0.000728, -0.002265
1.551000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001444, 0.341948, 0.000728, -0.002265
1.552500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001444, 0.341948, 0.000728, -0.002266
1.554000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001444, 0.341948, 0.000728, -0.002266
1.555500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001445, 0.341948, 0.000728, -0.002266
1.557000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001445, 0.341948, 0.000728, -0.002267
1.558500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001445, 0.341948, 0.000728, -0.002267
1.560000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001446, 0.341948, 0.000728, -0.002267
1.561500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001446, 0.341948, 0.000728, -0.002268
1.563000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001446, 0.341948, 0.000728, -0.002268
1.564500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001447, 0.341948, 0.000728, -0.002268
1.566000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001447, 0.341948, 0.000728, -0.002269
1.567500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001447, 0.341948, 0.000728, -0.002269
1.569000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001448, 0.341947, 0.000728, -0.002269
1.570500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001448, 0.341947, 0.000728, -0.002270
1.572000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001448, 0.341947, 0.000728, -0.002270
1.573500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001448, 0.341947, 0.000728, -0.002270
1.575000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001449, 0.341947, 0.000728, -0.002271
1.576500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001449, 0.341947, 0.000728, -0.002271
1.578000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001449, 0.341947, 0.000728, -0.002271
1.579500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001449, 0.341947, 0.000728, -0.002271
1.581000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001450, 0.341947, 0.000728, -0.002272
1.582500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001450, 0.341947, 0.000728, -0.002272
1.584000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001450, 0.341947, 0.000728, -0.002272
1.585500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001450, 0.341947, 0.000728, -0.002272
1.587000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001451, 0.341947, 0.000728, -0.002273
1.588500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001451, 0.341947, 0.000728, -0.002273
1.590000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001451, 0.341947, 0.000728, -0.002273
1.591500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001451, 0.341947, 0.000728, -0.002273
1.593000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001451, 0.341947, 0.000728, -0.002274
1.594500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001452, 0.341947, 0.000728, -0.002274
1.596000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001452, 0.341947, 0.000728, -0.002274
1.597500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001452, 0.341947, 0.000728, -0.002274
1.599000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001452, 0.341947, 0.000728, -0.002275
1.600500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001452, 0.341947, 0.000728, -0.002275
1.602000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001453, 0.341947, 0.000728, -0.002275
1.603500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001453, 0.341947, 0.000728, -0.002275
1.605000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001453, 0.341947, 0.000728, -0.002275
1.606500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001453, 0.341947, 0.000728, -0.002276
1.608000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001453, 0.341947, 0.000728, -0.002276
1.609500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000761, -0.001454, 0.341947, 0.000729, -0.002276
1.611000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000762, -0.001454, 0.341947, 0.000729, -0.002276
1.612500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000762, -0.001454, 0.341947, 0.000729, -0.002276
1.614000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000762, -0.001454, 0.341947, 0.000729, -0.002276
1.615500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000762, -0.001454, 0.341947, 0.000729, -0.002277
1.617000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000762, -0.001454, 0.341947, 0.000729, -0.002277
1.618500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000762, -0.001454, 0.341947, 0.000729, -0.002277
1.620000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000762, -0.001454, 0.341947, 0.000729, -0.002277
1.621500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000762, -0.001455, 0.341947, 0.000729, -0.002277
1.623000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000762, -0.001455, 0.341947, 0.000729, -0.002277
1.624500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000762, -0.001455, 0.341947, 0.000729, -0.002278
1.626000, 0.353600, 0.000000, 0.000000, 0.345198, 0.000762, -0.001455, 0.341947, 0.000729, -0.002278
1.627500, 0.353600, 0.000000, 0.000000, 0.345198, 0.000762, -0.001455, 0.341947, 0.000729, -0.002278
1.629000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001455, 0.341947, 0.000729, -0.002278
1.630500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001455, 0.341947, 0.000729, -0.002278
1.632000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001455, 0.341947, 0.000729, -0.002278
1.633500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001455, 0.341947, 0.000729, -0.002278
1.635000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001455, 0.341947, 0.000729, -0.002278
1.636500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341947, 0.000729, -0.002278
1.638000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341947, 0.000729, -0.002279
1.639500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341947, 0.000729, -0.002279
1.641000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341947, 0.000729, -0.002279
1.642500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341947, 0.000729, -0.002279
1.644000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341947, 0.000729, -0.002279
1.645500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341947, 0.000729, -0.002279
1.647000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341947, 0.000729, -0.002279
1.648500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341947, 0.000729, -0.002279
1.650000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341947, 0.000729, -0.002279
1.651500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.653000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.654500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.656000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.657500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.659000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.660500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.662000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.663500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.665000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.666500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.668000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.669500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.671000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.672500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.674000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.675500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.677000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.678500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001456, 0.341946, 0.000729, -0.002279
1.680000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001455, 0.341946, 0.000729, -0.002279
1.681500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001455, 0.341946, 0.000729, -0.002279
1.683000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001455, 0.341946, 0.000729, -0.002279
1.684500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001455, 0.341946, 0.000729, -0.002279
1.686000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001455, 0.341946, 0.000729, -0.002279
1.687500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000762, -0.001455, 0.341946, 0.000729, -0.002279
1.689000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001455, 0.341946, 0.000729, -0.002279
1.690500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001455, 0.341946, 0.000729, -0.002278
1.692000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001455, 0.341946, 0.000729, -0.002278
1.693500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001455, 0.341946, 0.000729, -0.002278
1.695000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001454, 0.341946, 0.000729, -0.002278
1.696500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001454, 0.341946, 0.000729, -0.002278
1.698000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001454, 0.341946, 0.000729, -0.002278
1.699500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001454, 0.341946, 0.000729, -0.002278
1.701000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001454, 0.341946, 0.000729, -0.002278
1.702500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001454, 0.341946, 0.000729, -0.002278
1.704000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001454, 0.341946, 0.000729, -0.002277
1.705500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001453, 0.341946, 0.000729, -0.002277
1.707000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001453, 0.341946, 0.000729, -0.002277
1.708500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001453, 0.341946, 0.000729, -0.002277
1.710000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001453, 0.341946, 0.000729, -0.002277
1.711500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001453, 0.341946, 0.000729, -0.002277
1.713000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001453, 0.341946, 0.000729, -0.002277
1.714500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001452, 0.341946, 0.000729, -0.002276
1.716000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001452, 0.341946, 0.000729, -0.002276
1.717500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001452, 0.341946, 0.000729, -0.002276
1.719000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001452, 0.341946, 0.000729, -0.002276
1.720500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001452, 0.341946, 0.000729, -0.002276
1.722000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001451, 0.341946, 0.000729, -0.002275
1.723500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001451, 0.341946, 0.000729, -0.002275
1.725000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001451, 0.341946, 0.000729, -0.002275
1.726500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001451, 0.341946, 0.000729, -0.002275
1.728000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001451, 0.341946, 0.000729, -0.002275
1.729500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001450, 0.341946, 0.000729, -0.002274
1.731000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001450, 0.341946, 0.000729, -0.002274
1.732500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001450, 0.341946, 0.000729, -0.002274
1.734000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001450, 0.341946, 0.000729, -0.002274
1.735500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001449, 0.341946, 0.000729, -0.002274
1.737000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001449, 0.341946, 0.000729, -0.002273
1.738500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001449, 0.341946, 0.000729, -0.002273
1.740000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001449, 0.341946, 0.000729, -0.002273
1.741500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001448, 0.341946, 0.000729, -0.002273
1.743000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001448, 0.341946, 0.000729, -0.002272
1.744500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001448, 0.341946, 0.000729, -0.002272
1.746000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001447, 0.341946, 0.000729, -0.002272
1.747500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001447, 0.341945, 0.000729, -0.002271
1.749000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001447, 0.341945, 0.000729, -0.002271
1.750500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001447, 0.341945, 0.000729, -0.002271
1.752000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001446, 0.341945, 0.000729, -0.002271
1.753500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001446, 0.341945, 0.000729, -0.002270
1.755000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001446, 0.341945, 0.000729, -0.002270
1.756500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001445, 0.341945, 0.000729, -0.002270
1.758000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001445, 0.341945, 0.000729, -0.002269
1.759500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001445, 0.341945, 0.000729, -0.002269
1.761000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001444, 0.341945, 0.000729, -0.002269
1.762500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001444, 0.341945, 0.000729, -0.002268
1.764000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001444, 0.341945, 0.000729, -0.002268
1.765500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001443, 0.341945, 0.000729, -0.002268
1.767000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001443, 0.341945, 0.000729, -0.002267
1.768500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001443, 0.341945, 0.000729, -0.002267
1.770000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001442, 0.341945, 0.000729, -0.002267
1.771500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001442, 0.341945, 0.000729, -0.002266
1.773000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001442, 0.341945, 0.000729, -0.002266
1.774500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001441, 0.341945, 0.000729, -0.002266
1.776000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001441, 0.341945, 0.000729, -0.002265
1.777500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001441, 0.341945, 0.000729, -0.002265
1.779000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001440, 0.341945, 0.000729, -0.002265
1.780500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001440, 0.341945, 0.000729, -0.002264
1.782000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001439, 0.341945, 0.000729, -0.002264
1.783500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001439, 0.341945, 0.000729, -0.002263
1.785000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001439, 0.341945, 0.000729, -0.002263
1.786500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001438, 0.341945, 0.000729, -0.002263
1.788000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001438, 0.341945, 0.000729, -0.002262
1.789500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001437, 0.341945, 0.000729, -0.002262
1.791000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000763, -0.001437, 0.341945, 0.000729, -0.002262
1.792500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000764, -0.001437, 0.341945, 0.000729, -0.002261
1.794000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000764, -0.001436, 0.341945, 0.000729, -0.002261
1.795500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000764, -0.001436, 0.341945, 0.000729, -0.002260
